user_id,book_id_list
1072081,"272375,463532,840500,1243021,1377726,1902534,2019613,2146606,2195786,2368325,2482461,2759493,2864014,2876893,3758968,4300483,4421068,4614631,4621750,4788577"
1073700,"22714,476224,844744,1830004,1952516,2251427,2303842,2382568,2429780,2454074,2470819,2606735,2922232,2936857,3127837,3561412,3825865,3953368,4351180,4413352,4691437,4758235,4874995,5000104"
1074821,"163106,539279,699036,878105,1329578,1521793,1780582,2132779,2145394,2283509,2327399,2347597,2351778,2382659,2552069,2597822,2854909,3228934,3459604,3561487,3839527,3848248,4025416,4173142,4300666,4357417,4365841,4429603,4535863,4555573,4645561,4853977,5051761"
1074840,"317,19373,27908,100475,174550,175455,175531,176067,196603,209815,247954,308364,319019,397490,448878,459282,461712,485757,500989,620361,961026,992507,1000384,1046901,1249436,1298393,1782987,2062812,2141951,2231609,2287749,2290466,2295424,2301919,2610498,2878855,3419017,3797296,3862957,3895213,3959155,4119634,4306072,4355635,5181670"
1075851,"3405,166554,181149,253112,420807,485757,490598,716862,722880,1046376,1214828,1609097,2209477,2231328,2334477,2347744,2351675,2575023,3465649,4210483"
1076060,"78426,103890,126927,145975,181149,272375,308364,321323,420807,535707,716862,1037723,1121649,1350395,1360858,2209477,2352976,2443673,2486212,2541759"
1076441,"2461,6222,8369,9695,13312,13900,113462,200014,327993,328097,389215,498990,567105,868187,1612347,2254913,3135958,4319170,5679028,8467358"
1076560,"145975,253112,428685,490598,531001,722880,800684,958744,1148843,1214828,1332548,1670299,1806628,1836702,1858824,2178756,2347744,2371625,2473507,2880550"
1076591,"715,8369,11623,17761,25357,31099,31876,220899,420807,476483,481572,1074594,1273942,1968147,1968152,2077927,2303346,2541759,4601407,8467358"
1077200,"11936,239373,254097,541289,680199,971769,995884,1271808,1892427,2054930,2204362,2303666,2352698,2370751,2406048,2409026,2420390,2463719,2759493,4528615"
1077800,"190723,213395,305189,420807,1101948,1256365,1296130,1350395,1856383,1902534,2160485,2249460,2335420,2367285,2531572,2878915,3889051,4192351,7228831,7804328"
1078420,"145975,681470,722880,1050824,2019613,2261657,2351675,2407015,2448177,2449615,2458413,2459218,2526669,2573241,2587281,2604589,2604813,2604814,2607937,3174526"
1078560,"395324,551821,620361,1918727,2356900,2427402,2460501,3185971,3216349,3767056,3785716,4202419,4387630,4536226,4542259,4627999,4633168,4642132,4740097,4779190,4851130,4874869,5029426,5074951"
1079131,"17433,103890,209612,433856,470395,511751,554183,689461,1075211,1082598,1236348,1271808,1770826,1850449,2145207,2177062,2249202,2321956,2391589,2429152,2459975,2484994,2604589,2959600,3032203,3156262,4000351,4570090"
1079561,"8378,304428,304786,305091,306238,468013,473795,625734,885184,1593466,1593487,1653700,1785776,2101235,2229367,2352976,2409802,2486212,2599190,4618810"
1079811,"8369,420807,428685,449302,454134,716862,1296115,2042862,2209477,2214811,2286863,2301998,2407015,2473078,2485599,2525634,2918407,3113920,4633909,4879351"
1080870,"664747,1990735,2351675,2407015,2878909,3465649,3875326,4044034,4268815,4391701,4554385,4606249,4618528,4626742,4674118,4691641,4713895,4753453,4775500,7269943"
1081011,"118645,126927,200487,454134,463181,490598,493188,692712,1046376,1068877,1273942,1325745,1436620,1609097,1703909,1785288,1796985,2231328,2534924,2580029"
1081511,"2627,120120,463181,463212,493188,512513,544535,855262,867246,1101948,1947821,2214808,2300795,2465924,2523793,2575827,2580687,2604797,4371769,7804328"
1081540,"317,18790,428685,454134,722880,867246,1240867,1270359,1812070,1871112,1918727,2214808,2216349,2231328,2241332,2465924,2473996,2523793,2575827,5095657"
1083370,"6892,316274,620361,709360,841293,1120962,2209477,2214811,2286863,2294752,2327549,2336768,2351675,2525634,3113920,3254884,3803086,4343269,4421068,5679028"
1084931,"8369,272375,660828,709360,1068877,1274239,1813477,1918727,2113879,2186305,2226773,2249718,2300795,2376030,2424316,2546299,3862438,4268962,5053090,8467358"
1085351,"715,5428,6892,8369,28302,33078,186343,327341,527939,857579,1035814,1292132,1720918,1726761,1769545,2101235,2352976,2379615,4210483,8467358"
1085560,"715,5228,6892,8369,25357,30117,33078,101441,220899,420807,426811,481572,716862,1074594,1858824,1947821,1968147,1968152,2042862,4283155"
1085561,"541289,680199,840500,841243,1281957,1323588,1380964,1892427,1947821,2054930,2180196,2204362,2215170,2226664,2286120,2300795,2327370,2597836,2948743,3893974"
1085970,"6892,12920,30117,31554,31876,32520,39248,163417,201132,218833,246137,316364,436636,449126,453029,479190,485286,487590,500806,542736,625273,625734,664825,691030,693892,873122,878771,986032,986036,1032427,1046891,1283596,1304930,1510619,1552732,1552780,1716389,1720918,1759778,1762258,1923818,2195515,2340191,2350673,2358742,2423293,2524489,2540482,2575827,2599139,2599865,2759493,3083254,3758260,3781306,3832372,3884554,3888385,4272214,4390105,4414144,4631869,4801768,4809067,5091442"
1086530,"227919,554183,617505,709075,834897,971769,997663,1323588,1644653,1892427,2054930,2229477,2251771,2274394,2332590,2352698,2458413,2469397,2555490,2854876"
1089341,"124539,310624,472966,575284,632727,724185,830396,855429,858045,896290,952393,958554,1074609,1107139,1117823,1248652,1253498,1285508,1329287,1365805,1774108,2175863,2238763,2366944,2380491,2421147,2540930,2540931,2551876,7227316"
1091481,"103890,181149,446229,455521,531550,681470,901302,1074594,1769545,2077927,2209477,2237532,2286863,2294752,2303346,2349719,2914033,3913882,3915685,4528615"
1092760,"317,28302,103890,316274,446229,449274,568079,572338,685915,716862,722880,1046376,1785776,2062812,2131332,2254913,2286863,2300795,5143300,5679028"
1094870,"78148,98438,103499,200442,384666,460012,462704,464713,468352,485757,493430,514610,625734,681470,887229,1226885,1286860,1292478,1341878,1468486,1625206,1856383,2153743,2196220,2196221,2287749,2435144,2455784,2930398,8359280"
1095681,"38918,132769,171860,225185,308364,436636,466560,1257027,1446974,1510818,1610058,2249202,2324755,2407015,2428706,2463719,2486580,2959600,3113920,3756355,3797269,3913717,5143273"
1097130,"317,3026,6034,215815,305091,454134,1273942,1360858,1717282,1751539,1776750,2062812,2065576,2186305,2300795,2337097,2352976,4749742,5000536,5595070"
1097150,"6892,11936,197848,438783,680199,841243,971769,1035814,1118435,1128716,2230784,2291085,2352976,2370751,2452390,2459218,2579670,2587281,2592020,2600001"
1097171,"1926874,2427585,2549961,2606411,2606689,2933863,3011842,3803185,3843670,3905086,4008370,4017901,4296220,4584496,4601824,4741678,4772014,4778437,5075125,5177791,6300664"
1100211,"305091,420807,434096,531550,828221,840500,1037723,1229855,1350395,1353337,1353512,1779866,2042862,2101235,2180196,2233849,2286120,2300795,2424516,2604979"
1106110,"306238,361725,428685,463181,473795,620361,1074594,1101948,1121649,1726761,1918727,2247538,2294752,2300795,2303346,2352976,2356900,2465924,2470824,4321306"
1106251,"485757,610508,625734,855868,998313,1035814,1327437,1902534,2180196,2229477,2249146,2251771,2273687,2332590,2405493,2571359,2600001,3001768,4210483,5311630"
1107071,"244853,438314,486972,617505,751437,1229855,1277223,1281957,1281959,1350519,1353337,1766131,1892427,2182987,2204362,2251771,2332590,2469397,3003385,3459604,3848248"
1107861,"4902,5428,8369,11623,31876,36960,103890,114116,166554,420807,440903,489005,545784,625734,1046376,1074594,1848808,2241214,2241332,8467358"
1107900,"1476,181149,216878,321411,428685,433856,454134,536767,634493,850871,903149,1267866,2227771,2356900,2379664,2379826,2541759,4407466,4528612,5047342"
1107910,"529,28060,39666,123258,175531,313514,326614,433856,438835,450195,520845,529624,539409,567105,661567,665181,1117448,1224454,1307797,1798025,1829747,2103197,2114690,2145261,2198457,2240355,2381753,2483492,2551767,2591539,2886757,2925658,2959033,3762172,3776947,3966334,4289221,4320190,4361332,4375081,4421068"
1109640,"16205,17761,31876,232739,445171,890108,1036054,1446974,2327543,2334514,2449615,2474458,2478961,2525634,2577789,2580399,2762412,3113920,3759658,3843706,4018180,4336816"
1109661,"19286,28060,78279,261721,306238,320162,365077,473795,1653700,1806628,2077927,2145758,2347744,2388640,2452390,2485599,3534874,4210483,4638595,5168293"
1111981,"317,680199,841243,1788424,1918727,2054930,2229477,2251771,2291653,2407015,2425171,2469397,2592020,2606101,2759493,2854876,2886694,3911563,3996328,4005610"
1112001,"504658,538999,680199,786350,841243,1281765,1348485,1350523,1753357,1769543,1779866,1788424,2042862,2050695,2113055,2145645,2195786,2233849,2759493,2854876"
1112700,"317,6034,99793,254574,722880,828221,998313,2067882,2149094,2166104,2297351,2318816,2407015,2477640,2575023,2592020,2855779,3174526,3465649,4624741"
1113150,"28302,459282,621950,696690,840500,1785776,2034839,2114690,2180196,2256444,2284829,2286120,2344026,2606928,3723760,3991237,4002679,4396336,4528936,8336450"
1116741,"253112,305091,316274,485757,625734,716190,786350,1035814,1046376,1271808,1769545,1858824,2071831,2323789,2545733,2547698,2599190,2604996,4640554,4676179"
1118470,"33078,103890,218115,426811,477647,498230,625277,1197306,1202133,1757592,1799788,1850449,1973353,2245512,2339346,2359436,2523793,2579670,2651644,3113920,3248611"
1118581,"103890,305091,364144,428685,437626,446229,567105,625734,709075,716862,722880,1035814,1118435,1385630,1653700,2209477,2349719,2599190,2759493,4528615"
1120531,"317,4902,6892,8369,10480,308364,430490,722880,901302,1033732,1350395,1806628,2101235,2178756,2231328,2303346,2331155,2424516,2587281,5143300"
1124140,"272375,681470,716862,722880,1446974,2019613,2229477,2235471,2327370,2351675,2391765,2407015,2427627,2441836,2449615,2461928,2469397,2553167,2600366,4786513"
1129961,"8369,11936,28302,220899,420807,454134,620361,800684,873230,1035814,1350395,1726761,2209477,2347744,2352976,2446042,2485599,2600001,4241299,4734631"
1131501,"18790,398000,473875,519711,693631,841690,867246,1240867,1721972,1918727,1947821,2141878,2214808,2216349,2300795,2465924,2473996,2523793,2575827,2650774"
1132371,"191814,220899,316364,321653,437582,547480,707060,1077459,1123448,1197306,1349315,1752011,2210812,2234878,2236323,2354461,2388495,2410803,2448177,2732232,2980093,4421068,4710544,4735375,4746754,5055952,5069140,5091442"
1133120,"290414,1902484,1923818,2139233,2145431,2249668,2251423,2288493,2293919,2386053,2448177,2463179,2526036,2591539,2604228,3075511,3832879,3893974,3901678,3964036,3992113,4183999,4204981,4627999,4811746"
1136181,"4075,98184,219553,253884,301972,459648,505687,839851,854528,988108,1254076,2249460,2286847,2312456,2339680,2350989,2369688,2428706,4127287,4692817,6507211"
1136411,"27661,305091,391140,402609,408094,428685,490598,545784,672664,688955,716862,1098150,1350395,1798025,1848808,1856383,1876718,2186305,2209477,2286863"
1137070,"10480,389215,420807,443649,460012,625734,722880,971769,1005470,1593487,1653700,2178756,2209477,2300795,2407015,2407430,2424516,2486212,2580687,2599190"
1137920,"428685,430759,454134,531001,1240867,1350395,1918727,1947821,2199297,2214808,2286863,2351675,2388640,2449615,2465924,2485599,2575827,2590188,3534874,7804328"
1140931,"196603,305012,434096,716862,1446974,1902534,1918727,2131332,2209477,2300795,2351675,2352976,2407015,2486212,2524593,2573241,3182068,3229138,3717658,4292860"
1144430,"465045,1126394,1265571,1375525,1767256,2189554,2223999,2299389,2299390,2302271,2314334,2340891,2428847,2452349,2531431,2692037,3915769,4228096,4552681,4558900,4669462,4760008,4809199"
1144591,"166,10480,39946,98359,215689,216878,395324,495896,520308,1037723,1118435,1266045,1267866,2102092,2145175,2149094,2167310,2227771,2520476,2541759"
1146020,"1079,18628,200343,212216,220837,305091,420807,620361,722880,826458,1121649,1462299,1612347,2186305,2259490,2300795,2321956,2448177,4127287,8467358"
1148830,"321323,420807,433856,454134,473795,485757,1037723,1326165,1350395,1726761,2214811,2286863,2295424,2351675,2407015,2407430,2541759,2573241,3307186,6470851"
1149010,"126927,145975,305091,428685,463181,473795,620361,681470,971769,1462299,1726761,1858824,2214811,2286863,2294752,2351675,2407015,2524593,2534924,2573241"
1151160,"5428,6892,24722,33078,120035,220899,321553,476637,524371,614887,1118435,1325745,1703909,1785776,2019613,2129220,2286863,2349719,2368325,2463590"
1152391,"21324,37177,98359,113763,145975,272375,306238,610760,1169490,1249235,1462299,1670299,1726761,1810847,1858824,2145175,2448177,2454485,3795157,4368121"
1153190,"33655,234862,1366575,1731427,1767256,1892427,1898048,2204362,2246483,2251382,2287614,2370485,2380501,2409026,2431869,2452307,2454074,2469397,2533501,2548346,2604418,2927092,2930800,2999419,3071506,3083248,3593485,3768418,3847888,3862351,3875488,3876811,4149172,4164553,4235791,4311001,4413352,4421068,4423021,4582531,4585045,4697119,4763704,4765417,4778437,4801768,4828102,4881763,4883209,4884406,4887337,5000104,5014516,5141644,5223811"
1153880,"305012,473795,673888,681467,681470,709075,871813,893407,1446974,1957553,2019613,2195786,2209477,2300795,2351675,2407015,2449615,2458413,2573241,2606489"
1154361,"11936,254097,306238,316274,389215,800684,1321165,1350395,1462299,1609097,1819862,1918727,2214808,2300795,2370751,2424516,2486212,2600001,3126034,5679028"
1155450,"22978,113666,113856,131398,178418,219050,223969,273772,430615,506560,578363,592346,868624,1068048,1117448,1298393,1350766,1693894,2102324,2310192,2439955,2455032,2548843,3083248,3762820,3776947,4374670"
1155601,"420807,459282,716862,1037723,1098150,1720918,1785776,1798025,1918727,2077927,2141878,2287749,2347744,2352976,2356900,2446676,2458041,2486212,3499411,4746769"
1155641,"317,8369,25327,253112,306238,313514,389215,445415,461985,1090309,1199109,1288096,1350395,1609097,1968152,2318586,2347744,2930398,3766759,8336450"
1156920,"3026,306238,311412,867246,1046376,1121649,1679042,1779866,1785776,1918727,1947821,2214811,2294752,2300795,2351675,2372666,2525634,2592020,2759493,2854876"
1157350,"665965,1259516,1776869,1778397,2057758,2286863,2340987,2368563,2450505,2462785,2520476,2535057,2971177,3790435,3956224,4564129,4665721,4683181,4899103,4943719"
1157471,"3026,272375,318839,433856,1118435,1446974,2214811,2286863,2294752,2351675,2372666,2391765,2407015,2473078,2486212,2524593,2563979,2573241,3113920,8467358"
1157671,"529,9567,10480,31099,163858,218833,269292,306238,315096,446229,451458,461511,506211,716862,979889,1046901,1313248,1323212,1726407,1726761,2053453,2131332,2193868,2209477,2298317,2304782,2334112,2338440,2347964,2362532,2437961,2550292,2590911,2603324,2697073,2737394,3141355,3730510,3819022,4138147,4199350"
1157931,"36960,213395,306238,312309,389215,452668,470778,481572,536767,545784,722880,1739899,1900041,2209477,2226622,2441836,2854876,2883814,5143300,5198926"
1158031,"145975,181149,420807,446229,473795,681470,716862,1037723,1118435,1121649,1785776,2145939,2158155,2162954,2254913,2452390,2459218,2587281,2592020,3891184"
1158150,"433856,473795,709075,716862,1037723,1098150,1918727,2131332,2300795,2318518,2351675,2352976,2407015,2465924,2486212,2573241,3785719,3838666,4159663,4390105"
1158771,"103890,361725,420807,433856,434096,446229,709075,1046376,1101948,1118435,1121649,1726761,2057758,2231328,2254913,2372666,2463719,2534924,2599190,5679028"
1159391,"6892,33981,166884,170357,215815,272375,428685,614887,671011,716862,1101948,1609097,1726761,1902534,2208239,2347744,2352976,2541759,3756355,5004205"
1159400,"190,4897,18714,120846,175520,178827,181759,321527,322105,431692,449274,466221,722868,870736,1102214,1117462,1379816,1947821,2193868,2236245,2247538,2341472,2360265,2391765,2473923,2606115,3096019,3488674,4602181"
1160350,"6892,8369,153644,272223,316274,449274,568079,572338,620361,1360858,1383813,1612347,2356900,2388640,2388641,2388642,3534874,5220724,5679028,8467358"
1160461,"18790,625734,737209,748998,867246,1098150,1240867,1918727,1947821,1966851,2131332,2141878,2209477,2214808,2216349,2300795,2351675,2473996,2486212,2523793"
1160930,"454134,1240867,1360858,1757592,1858824,1871112,1918727,2214811,2351675,2388640,2388641,2388642,2391765,2407015,2427573,2449615,2458413,2525634,2599190,3534874"
1161170,"113438,125628,247047,306600,417327,428685,434096,454134,455312,476907,476908,567105,625734,1035814,1253002,2295424,3493561,5199595,5199913,5199919"
1161471,"3026,4902,181149,272375,311412,321553,485757,573666,681470,1074594,1679042,2214808,2297476,2303346,2372666,2405353,2485599,4210483,5143300,6609733"
1161521,"188566,305091,681470,689461,716862,722880,2019613,2145207,2180196,2195786,2225251,2231328,2274394,2286863,2321956,2327370,2341532,2351675,2441836,2458413"
1165810,"317,10480,196603,272375,433856,531550,610508,681470,690802,828221,867246,1350395,1653700,2186305,2214808,2575827,2600001,3113920,3756355,5070670"
1166110,"17761,186343,305091,316274,443570,454134,482997,485757,497990,808844,853761,1035814,1118435,1385630,1753284,2254913,2286863,2303346,2420390,2541759"
1166491,"6892,306238,311412,454134,473795,476483,484491,1046376,1121649,1319281,1350395,1799788,1852349,1918727,2051797,2114690,2261172,2300795,2473996,3895213"
1167841,"19286,272375,454134,716862,1121649,1360858,1510247,1757592,1806413,1806628,1858824,1902534,2042862,2351675,2356900,2388640,2388641,2388642,2599062,3534874"
1169140,"413665,463181,485868,882551,996977,1195569,1870768,2189592,2231328,2247809,2420095,2485599,2526459,2959909,2967931,3719776,4132207,4353295,4680532,5104861"
1169501,"183736,228013,318608,420807,490598,573666,1023997,1383813,1796985,2037904,2230579,2300795,2347744,2356900,2610042,2855779,2918407,2930500,3020911,3783127"
1169810,"27661,36960,126927,402609,473795,625734,716862,962440,1037723,1046376,1074594,1679042,1742492,1848808,1876718,2209477,2303346,2372666,2486212,2592020"
1170741,"36960,420807,422794,493223,545784,716862,1446974,1785776,1848808,1876718,2214811,2286863,2351675,2391765,2407015,2525634,2573241,2600366,4629298,4881781"
1172371,"8369,25357,28302,140661,305091,420807,434096,476483,516069,1085491,1098150,1199109,1321850,2131332,2187406,2209477,2248212,2303346,2349719,2486212"
1172481,"8369,181149,361725,658891,681470,722880,1035814,1462299,1674094,1753316,1785776,1796985,2341532,2372196,2373061,2427627,2441836,2458413,2580687,7804328"
1172570,"196603,220899,311412,464534,536767,1046376,1074594,1316207,1323687,1679042,1785776,1868693,2209477,2430403,2486212,4515445,4709521,4741888,4808860,5945929"
1173131,"170357,254097,420807,434096,454134,567105,620361,625734,1035814,1068877,1101948,2019613,2295424,2370751,2420390,2599190,2600001,2925658,3605434,8467358"
1175480,"840500,1010555,2180196,2196164,2229477,2251771,2286120,2332590,2469397,2759493,2854876,3308395,3459604,3862975,3863155,4296211,4296220,4296226,4296253,6254611"
1176310,"18790,485757,839851,1240867,1270359,1817682,1871112,1947821,2141878,2141951,2214808,2216349,2300795,2465924,2473996,2523793,2575827,2580029,3758968,3956488"
1178361,"163101,283778,306319,312588,315281,323134,448215,448279,669543,1368942,1474997,1949231,2042862,2214885,2286863,2320351,2368558,2449615,2472725,2524593,2525634,2580399,3193468,3758968,4684846"
1178510,"3026,7498,181149,227736,305091,428685,455521,557664,716862,893319,931342,971769,1350395,1871075,2209477,2294752,2295424,2474870,2604995,3843706"
1181581,"6892,145975,196603,305091,463181,470395,523819,625734,681470,687894,846904,1037723,1074594,1350395,1442680,2214811,2286863,2295424,2424516,6217021"
1182640,"551,20463,111925,113671,126927,165290,176770,186122,319028,418047,485757,502443,829127,1054635,1365961,1796985,2051720,2225628,2261085,2428874"
1183301,"715,6892,8369,25357,389215,454134,463181,481572,709075,1273942,1350395,1796985,1856383,1968152,2042862,2286863,2318816,2534924,3534874,8467358"
1184611,"321124,323184,325696,325938,459088,475742,478706,538988,586164,681470,828221,1202092,1446974,2209477,2351675,2354587,2407015,2573241,2601867,3444604"
1185131,"8369,220899,309908,490598,502310,1007643,1240867,1446974,2294752,2300795,2347744,2351675,2407015,2461845,2486212,2573241,3561457,3857701,5245582,8467358"
1185921,"6034,10480,21324,23204,37177,98359,113763,478620,573666,661567,722880,828221,868392,1118435,1653700,2145175,2149094,2254913,2349719,2424516"
1186381,"8369,28302,126927,145975,220899,438783,681470,971769,1037723,1240867,1446974,1612347,1720918,1856383,2254913,2301068,2424516,2614362,7804328,8467358"
1186730,"4902,28745,116364,145975,305091,456447,544363,567105,625734,716862,1074594,1726761,1858824,2290118,2297476,2300795,2349719,2478200,5143300,6609733"
1187650,"715,25357,34134,220899,254097,463181,476483,481572,485757,1121649,1385630,1679042,1762605,1968152,2053462,2083239,2214808,2349719,2420390,2470824"
1188411,"715,25357,248926,272375,305091,306238,364144,437626,473795,625734,716862,1118435,1385630,1547666,2101235,2294752,2301271,2439955,4210483,4669462"
1189981,"715,2107,5228,8369,25357,216878,220899,443570,481572,681470,1035814,1046376,1118435,1726761,1947821,1968152,2303346,4380253,6609733,8467358"
1190130,"458783,478458,535707,901302,998313,1268324,1316249,1353512,1596270,1769545,2320089,2443673,2473507,2486212,2525028,2534924,2592020,2817685,3113920,4360540"
1190610,"4032,126927,170357,311412,443473,456447,473795,485757,531001,536767,722880,873122,1037723,1046376,1074594,1345763,2303346,2372666,2437248,2880550"
1190911,"34542,103890,112678,162610,189973,221176,247135,253112,420807,428685,664517,681470,1046376,1118435,1121649,1612347,2178756,2347744,2407430,2454485"
1191151,"23085,38242,101090,123654,125954,176184,196937,200343,210151,217386,247472,255610,283220,322268,406939,451351,452372,470346,485635,492197,570984,694431,826458,901431,1238660,1312041,1552726,1752102,1826163,2106821,2254200,2259490,2326265,2331191,2386050,4019920,4148152,5103511"
1192690,"317,6034,21324,37177,98359,113763,213404,321527,466174,490598,828221,2145175,2149094,2216045,2485599,2592020,4300480,4741888,6841975,8336450"
1193081,"2107,104220,305091,660170,722880,931342,2209477,2212774,2254913,2300795,2463719,2473078,2533501,2573241,2579670,3229138,3469015,3796639,4558900,4741888"
1193470,"317,6034,10480,21324,37177,113763,573666,693650,828221,1037723,1350395,2145175,2149094,2167310,2388641,2388642,2424516,2485599,3534874,4312330"
1193910,"15426,17215,100416,282536,284438,304786,309755,312513,433190,444818,447440,480368,489005,853195,997546,1269098,1752070,1757592,2183100,2204079,2226773,2334798,2340908,2599139,3190126,4881385,5106604,5199913"
1194300,"8369,18790,167080,202419,312747,316995,389215,459282,480547,588446,655643,709360,800684,852109,868187,1326209,1717011,1780022,1828900,1904716,1973378,2037886,2077927,2101235,2251382,2334112,2339679,2347354,2364500,2369268,2422116,2551196,3784666,4018180,4624741,5075125"
1194631,"2107,126927,361725,472841,523819,625734,687894,1046376,1118435,1121649,1321822,1341096,1442680,1679042,1902534,1918727,2019613,2238763,2372666,2592020"
1195031,"6892,196603,304905,433856,477162,681470,1233065,1593466,2209477,2303346,2351675,2407015,2448177,2450614,2486212,2534924,2592020,2608564,4370989,4709521"
1195340,"145975,170357,237196,428685,433856,454134,531550,625734,634493,873090,1271808,1462299,1769545,1836702,1858824,2209477,2254913,2454485,2463719,2563979"
1195361,"1079,200343,408497,428685,454134,465804,531001,569788,625277,826458,839640,1054580,1726761,2295424,2300795,2314540,2770245,2770246,5810227,7804328"
1195951,"6892,305775,310604,451458,550580,620361,716862,1004591,1049002,1298393,1782987,1897536,2274733,2286863,2382840,2451009,3699664,3891058,5221645,6429274"
1196490,"2705,3026,78643,181149,428685,535707,567105,573666,998313,1769545,1798025,1856383,2186305,2214680,2254913,2294752,2295424,2347744,2443673,2534924"
1197510,"39248,145975,221441,308364,454134,614887,620361,671011,716862,722880,971769,1104427,1121649,1462299,1720918,1918727,2101235,2352976,2407015,2486212"
1197930,"3026,166554,321553,433856,454134,490598,681470,828221,1035814,1214828,1360858,1726761,2186305,2209477,2294752,2337434,2364305,2435932,2563979,3758884"
1199591,"128769,274877,434096,466560,473795,1007643,1105143,1118435,1281010,1446974,2286863,2294752,2351675,2391765,2407015,2473078,2486212,2524593,2573241,3713641"
1199841,"8369,11936,25357,97933,104148,126927,145975,215815,221075,254097,254127,273772,286907,305413,443473,483046,521832,681470,846648,1100180,1273942,1339825,1726328,1729986,1796985,1858824,1968152,2180196,2209477,2323662,2370751,2420390,2463590,2599190,2600001,2886550,4268824,4268950,4635652,4739944,8467358"
1200090,"23605,27139,34134,39666,104220,140666,186412,208378,221974,437582,511215,576815,1303146,1325745,1703909,1753284,1858824,2141875,2354390,2580196"
1200500,"454134,840500,1281957,1281959,1380964,1769545,1892427,2180196,2229477,2251771,2286120,2302042,2332590,2354889,2469397,2587259,2599190,2603226,3862957,3893974"
1202690,"11936,254097,1035814,1118435,1796985,1856383,2251771,2332590,2352976,2370751,2376061,2469397,2573241,2600001,2759493,2854876,3788590,3862957,3891541,3896299"
1203851,"584,27661,36960,184727,199275,254150,254151,321298,402609,408094,490598,543866,545784,625734,681470,828221,1848808,1876718,2295424,2347744"
1205450,"166554,272375,434096,610508,680199,681470,722880,841243,1208914,1269410,1785776,1788424,1799031,2077927,2294752,2347744,2524593,2534924,2592020,2599190"
1206180,"715,23204,25357,166554,305091,361725,428685,473795,484770,716862,1046376,1101948,1121649,1609097,1858824,2042862,2101235,2186305,2231328,7804328"
1207060,"6892,11936,126927,254097,459282,485757,620361,625734,1769545,1785776,1856383,1902534,2287749,2294752,2370751,2420390,2599190,2600001,3756355,3767734"
1207631,"18790,446229,557042,625273,867246,986361,1240867,1270359,1812070,1871112,1947821,2141878,2141951,2214808,2216349,2300795,2465924,2473996,2523793,2575827"
1208310,"28302,103890,181149,306238,428685,473795,620361,716862,971769,1385630,1726761,1902534,2209477,2231328,2254913,2318816,4861030,4873261,5063839,5181670"
1211640,"8369,145975,170357,220899,308364,398899,428685,433856,1007643,1035814,1037723,1098150,1918727,2214811,2300795,2405353,2473078,2525634,2573241,3113920"
1211791,"1079,18628,212216,220837,272375,399003,569925,1318691,1350395,1609097,1726761,2297476,2300795,2549409,2770245,2855779,5093206,5220724,6609733,6841975"
1212260,"2076,4158,22853,24544,31065,129471,453925,463181,531308,536175,660643,726384,877375,1006165,1006348,1245772,1271834,1340129,2142969,2249363,3722533,3786412,4525576,5052718"
1212970,"3026,145975,181149,321553,433856,531550,620361,709075,978874,1271808,1858824,2186305,2209477,2351675,2391766,2407015,2444584,2463719,2486212,2563979"
1220890,"1079,6892,104148,221611,306238,420807,535707,620361,1118435,1360858,1462299,1796985,1798025,1886607,2295424,2443673,2486212,3756355,4177156,4369552"
1221000,"20,186099,323176,420807,473795,681470,1918727,1947821,2071831,2101235,2141878,2231328,2347744,2368325,2372666,2473996,2523793,2575827,2592020,2610570"
1222461,"6892,103890,181149,272375,680199,1101948,1350395,1779866,1856383,2113055,2221788,2235471,2261390,2261392,2274394,2321956,2427627,2458413,2469397,4735654"
1223030,"1079,8369,18628,145975,200343,269292,306238,531550,535707,620361,634493,1046376,1609097,2374055,2448177,2759493,2770245,2770246,3756355,5220724"
1223761,"8369,36960,272375,316274,389215,446229,545784,1037723,1462299,1848808,1876718,2347744,2485599,2525634,2573241,2599190,2600001,3419179,5679028,8467358"
1223991,"168663,254135,311355,316016,465366,473795,476617,501632,531550,532285,625734,709075,887229,994477,1271808,1350395,1450405,2249202,2294752,2463719"
1225190,"169,10480,34134,99345,181149,249837,309294,389215,524371,531550,971769,1035814,1229855,1353337,1462299,2019613,2037062,2236856,2855779,5093221"
1225461,"11623,120206,312747,445725,483049,612055,768568,867246,982409,1234013,1240867,1918727,1947821,2214808,2300795,2332236,2408000,2463429,2575827,3901678"
1225981,"28302,38918,253897,410990,466560,481572,514367,520414,697669,709075,716862,1037723,2141966,2199450,2250295,2460379,2541759,2577789,4758337,5718187"
1226940,"23204,197848,364144,530243,567105,972332,1035814,1101948,1267866,1385630,1769545,2186305,2227771,2332948,2369259,2378656,2459218,2471471,2587281,7804328"
1227771,"8369,23204,166554,316274,361725,389215,446229,531001,535707,1101948,1360858,1918727,1947821,2129358,2141878,2142446,2231328,2300795,2443673,2580687"
1232500,"221406,285086,305091,320525,485829,1037723,1332312,1769545,1902534,2145182,2191040,2194865,2254913,2257889,2285402,2342758,2350989,4359211,4827217,6104122"
1232791,"6892,28060,28302,166554,428685,722880,2019613,2214811,2235471,2274394,2327370,2351675,2410782,2427627,2458413,2486212,2525634,2573241,4005610,7804328"
1235710,"20,170357,186099,213395,261711,312830,520845,681470,1121649,1266045,1334024,1828235,1856383,2207574,2295424,2349719,2368325,2368558,2372666,7804328"
