book_id,genre_id
1305905,534
1305911,430
1305911,433
1305914,125
1305914,424
1305915,412
1305915,1224
1305921,479
1305921,765
1305930,414
1305930,516
1305931,7
1305931,46
1305944,1121
1305944,1125
1305949,1142
1305955,611
1305955,641
1305985,1272
1305987,146
1305987,1252
1306015,142
1306015,1251
1306016,1223
1306016,1226
1306016,1314
1306020,125
1306020,127
1306020,134
1306091,1259
1306161,426
1306161,445
1306161,1246
1306184,1142
1306371,543
1306417,833
1306456,1165
1306469,120
1306469,149
1306469,1235
1306483,13
1306483,401
1306496,1142
1306496,1144
1306499,430
1306513,119
1306513,1222
1306514,430
1306514,433
1306518,1238
1306521,426
1306521,1242
1306525,127
1306525,134
1306528,430
1306528,433
1306528,1217
1306529,1310
1306531,433
1306543,1138
1306567,468
1306567,479
1306570,426
1306575,533
1306575,1280
1306579,527
1306579,533
1306585,615
1306599,468
1306599,479
1306599,485
1306600,412
1306600,441
1306600,444
1306855,1257
1307164,430
1307168,616
1307168,618
1307175,134
1307175,1311
1307219,1142
1307343,694
1307343,704
1307350,43
1307350,479
1307691,387
1307691,405
1307694,387
1307694,396
1307702,127
1307702,130
1307704,519
1307704,613
1307704,1144
1307709,1222
1307776,412
1307797,149
1307797,426
1307797,1243
1307797,1248
1307844,1223
1307924,405
1307924,468
1307938,412
1307938,1133
1307940,412
1307940,1133
1307953,1251
1307955,433
1307955,1217
1308455,412
1308469,1218
1308483,424
1308483,433
1308483,1229
1308486,430
1308486,533
1308486,534
1308496,149
1308496,426
1308496,433
1308497,1217
1308499,390
1308499,433
1308499,1217
1308686,1219
1308825,426
1308825,1249
1308845,541
1308930,149
1308930,426
1308954,433
1308993,433
1308993,1225
1309014,611
1309014,616
1309016,441
1309016,1124
1309018,1232
1309018,1314
1309596,140
1309596,713
1309653,149
1309653,433
1309676,713
1309678,468
1309678,611
1309679,13
1309679,18
1309679,485
1309696,1142
1309703,478
1309703,765
1309705,700
1309705,765
1309737,1229
1309752,559
1309752,1140
1309752,1188
1309754,120
1309754,424
1309756,137
1309756,146
1309761,424
1309787,412
1309787,441
1309787,444
1309812,1228
1309812,1239
1309812,1251
1309815,521
1309817,1248
1309817,1249
1310016,1240
1310016,1251
1310304,405
1310304,479
1310539,430
1310539,1272
1310544,1222
1310564,527
1310564,533
1310582,149
1310582,426
1310582,1243
1310601,1248
1310601,1251
1310607,137
1310607,1136
1310673,124
1310673,1310
1310727,426
1310727,1247
1310727,1249
1311039,127
1311039,433
1311040,1222
1311137,424
1311137,1237
1311172,446
1311172,447
1311172,1219
1311172,1316
1311238,446
1311368,613
1311368,1255
1311606,125
1311606,1217
1311619,459
1311619,479
1311619,488
1311619,696
1311709,1121
1311724,409
1311724,444
1311749,430
1311749,433
1311749,527
1311749,1217
1311758,1249
1311758,1251
1311963,1251
1311963,1254
1311982,120
1311982,1314
1312041,426
1312041,1242
1312053,424
1312053,1235
1312071,412
1312071,1136
1312181,1222
1312295,141
1312295,1322
1312310,149
1312310,424
1312310,1232
1312322,446
1312323,446
1312323,1317
1312327,446
1312347,446
1312347,1317
1312479,146
1312479,150
1312487,465
1312487,468
1312494,120
1312494,424
1312498,430
1312498,533
1312503,149
1312503,426
1312503,1240
1312579,1136
1312591,1243
1312591,1251
1312593,119
1312593,120
1312593,1121
1312602,1144
1312632,426
1312632,1240
1312643,426
1312940,120
1312940,1226
1312940,1330
1312942,1251
1312965,531
1312965,1251
1312975,125
1312975,127
1312975,433
1312977,433
1312978,430
1312978,533
1312992,1121
1312994,433
1312994,1121
1312996,433
1312996,1121
1313003,409
1313003,1333
1313004,102
1313055,1249
1313055,1251
1313154,613
1313154,1255
1313195,547
1313195,618
1313248,140
1313317,433
1313344,1242
1313344,1251
1313344,1330
1313349,1249
1313394,1251
1313400,149
1313400,426
1313400,433
1313402,430
1313402,527
1313402,533
1313410,137
1313410,1120
1313472,1249
1313472,1251
1313513,551
1313833,1150
1313833,1163
1313922,430
1313922,533
1313938,120
1313938,424
1313938,1233
1313938,1239
1313941,1121
1313948,547
1313948,611
1313951,1249
1313951,1251
1313966,433
1313968,430
1313968,433
1313972,1142
1313973,149
1313973,424
1313973,531
1313973,1251
1313985,1226
1313985,1231
1313985,1236
1313986,465
1313986,479
1313987,516
1313987,600
1313987,1142
1313990,125
1313990,127
1313990,134
1314103,1121
1314207,137
1314207,1120
1314361,120
1314361,1232
1314361,1314
1314361,1330
1314432,1121
1314438,1121
1314448,1142
1314495,1133
1314495,1217
1314764,433
1314764,1218
1314776,127
1314776,130
1314788,1142
1314794,409
1314794,444
1314794,1223
1314797,1121
1314872,1121
1314876,1121
1315169,1121
1315211,18
1315211,79
1315228,1121
1315249,602
1315249,609
1315249,616
1315519,441
1315519,446
1315579,102
1315579,110
1315621,1251
1315624,1251
1315624,1254
1315628,1127
1315628,1142
1315653,1121
1315669,1142
1315706,498
1315757,433
1315757,1280
1315777,1251
1315777,1254
1315778,1251
1315793,1251
1315796,415
1316171,1142
1316207,446
1316207,1136
1316213,1217
1316249,412
1316249,441
1316249,443
1316249,529
1316373,1259
1316439,119
1316439,121
1316439,1315
1316500,739
1316500,765
1316615,433
1316615,1223
1316680,146
1316680,433
1316705,1251
1316896,409
1316896,1224
1316896,1247
1316928,426
1316976,444
1316976,1147
1317032,1127
1317123,433
1317155,426
1317155,1249
1317259,512
1317285,1217
1317310,465
1317310,479
1317375,434
1317475,1121
1317756,81
1317756,405
1317756,483
1317894,433
1317894,1217
1317895,412
1317955,532
1317955,533
1317969,447
1317969,1326
1317978,1121
1317988,1121
1318038,149
1318038,1248
1318038,1251
1318089,412
1318089,1133
1318100,1121
1318172,146
1318180,416
1318180,438
1318240,1121
1318241,1121
1318253,125
1318253,127
1318253,133
1318253,134
1318255,433
1318469,1121
1318478,430
1318478,433
1318478,1217
1318526,1142
1318532,1142
1318538,433
1318538,1223
1318538,1226
1318554,694
1318554,704
1318569,120
1318569,433
1318569,1228
1318585,150
1318585,1318
1318585,1319
1318602,102
1318602,110
1318630,1251
1318655,398
1318691,1222
1318705,616
1318746,17
1318746,25
1318746,52
1318746,65
1318792,412
1318792,441
1318814,507
1318870,1121
1319102,394
1319102,419
1319102,597
1319205,1228
1319205,1330
1319212,1251
1319213,595
1319213,600
1319220,1142
1319254,433
1319255,141
1319255,1218
1319255,1219
1319257,433
1319259,127
1319259,134
1319260,130
1319264,149
1319264,433
1319281,433
1319295,120
1319295,1314
1319303,412
1319319,1223
1319324,433
1319411,1222
1319610,601
1319610,771
1319851,1142
1319866,426
1319866,1223
1319872,468
1319872,479
1319877,395
1319891,141
1319891,1318
1319894,1121
1319912,149
1319912,426
1319912,433
1319916,424
1319916,1226
1319934,433
1319934,1326
1319937,1251
1320058,146
1320058,150
1320354,149
1320354,1229
1320376,134
1320376,1310
1320407,125
1320407,424
1320407,433
1320408,1251
1320409,149
1320409,426
1320409,1242
1320462,426
1320462,1243
1320462,1247
1320462,1249
1320467,1251
1320478,1249
1320478,1251
1320479,531
1320484,146
1320484,412
1320484,444
1320823,149
1320823,424
1320823,1226
1321055,142
1321066,424
1321066,1235
1321114,149
1321114,430
1321114,433
1321116,142
1321116,146
1321125,426
1321125,433
1321129,424
1321129,1235
1321130,127
1321130,433
1321132,433
1321155,1121
1321165,1309
1321200,485
1321219,1121
1321221,549
1321302,150
1321327,1165
1321451,441
1321451,1284
1321587,478
1321587,703
1321587,765
1321618,1255
1321635,1251
1321725,149
1321725,433
1321725,1223
1321731,392
1321731,433
1321731,533
1321740,1142
1321740,1219
1321769,1142
1321771,433
1321778,547
1321778,549
1321783,1142
1321792,1128
1321792,1130
1321796,412
1321796,1223
1321796,1247
1321818,459
1321818,468
1321819,426
1321819,433
1321822,389
1321841,120
1321841,1314
1321850,125
1321850,134
1321850,149
1321879,521
1321890,1223
1321890,1240
1321890,1251
1321892,468
1321892,479
1321892,485
1321904,485
1321934,1249
1321962,1251
1321965,1249
1321965,1251
1321966,1248
1321966,1251
1322108,43
1322108,405
1322108,479
1322112,1217
1322112,1222
1322169,409
1322169,430
1322169,1217
1322290,1142
1322294,1255
1322294,1268
1322349,127
1322349,134
1322602,1268
1322628,1121
1322653,127
1322653,133
1322655,433
1322657,433
1322657,1217
1322659,149
1322659,424
1322664,355
1322683,545
1322683,615
1322730,1231
1322730,1237
1322752,1121
1322752,1225
1322755,412
1322761,129
1322761,433
1322761,1136
1322974,825
1323050,137
1323050,146
1323051,140
1323210,35
1323210,60
1323211,60
1323211,65
1323212,468
1323212,485
1323213,1138
1323299,1251
1323311,475
1323311,479
1323412,125
1323412,134
1323413,1243
1323413,1251
1323580,426
1323588,149
1323588,426
1323588,1224
1323621,125
1323621,127
1323621,433
1323622,751
1323652,120
1323652,424
1323655,424
1323686,1284
1323687,459
1323687,464
1323706,1121
1323731,1223
1323823,616
1323835,433
1323835,1217
1323835,1327
1323848,516
1323848,600
1323853,137
1323853,140
1323855,1142
1323856,412
1323856,430
1323856,527
1323870,1217
1323870,1222
1323901,433
1323918,125
1323918,127
1323918,134
1323934,1223
1323934,1314
1323945,597
1324123,434
1324181,490
1324406,1141
1324577,1121
1324951,412
1324951,433
1324951,1125
1324968,125
1324968,127
1324968,134
1324968,534
1324989,430
1324989,433
1325041,613
1325041,615
1325049,1121
1325056,424
1325056,1235
1325061,389
1325070,1314
1325075,430
1325156,1314
1325234,424
1325234,1231
1325241,434
1325241,441
1325241,446
1325391,1249
1325450,125
1325450,127
1325450,133
1325535,16
1325535,43
1325535,46
1325535,54
1325745,125
1325745,127
1325775,149
1325775,426
1325782,149
1325782,426
1325810,426
1325810,433
1326005,120
1326005,1314
1326007,516
1326007,600
1326007,1142
1326012,433
1326012,1217
1326021,125
1326021,433
1326027,1262
1326064,412
1326064,1129
1326064,1142
1326068,426
1326068,431
1326068,1254
1326152,1249
1326159,143
1326159,146
1326165,149
1326165,433
1326165,1217
1326170,120
1326170,1229
1326170,1238
1326170,1314
1326171,1251
1326209,424
1326209,433
1326209,1235
1326351,527
1326390,1217
1326390,1222
1326406,1142
1326431,1143
1326476,1121
1326521,148
1326540,1248
1326540,1251
1326552,694
1326552,765
1326584,1240
1326584,1249
1326584,1251
1326588,1228
1326588,1236
1326588,1314
1326588,1330
1326594,521
1326594,1142
1326612,1236
1326612,1248
1326612,1249
1326612,1251
1326615,1136
1326615,1218
1326617,1121
1326617,1223
1326625,1251
1326626,430
1326661,1121
1326675,430
1326723,1142
1326731,519
1326731,616
1326795,149
1326795,426
1326795,1243
1326795,1249
1326852,409
1326852,1280
1326871,140
1326872,140
1326879,137
1326879,150
1326879,1319
1326882,150
1326882,1222
1326882,1251
1326883,1129
1326884,1121
1326885,1130
1326899,464
1326899,467
1326899,475
1326916,433
1326916,1136
1326955,409
1326955,1217
1326988,412
1326988,1139
1327001,1216
1327001,1226
1327011,137
1327011,140
1327022,19
1327022,60
1327121,1140
1327258,511
1327373,1255
1327373,1259
1327392,120
1327397,22
1327424,1121
1327430,433
1327430,1136
1327437,149
1327437,426
1327463,765
1327521,137
1327521,146
1327521,400
1327644,128
1327644,134
1327644,1311
1327768,412
1327768,1136
1327830,396
1327871,547
1327871,600
1327871,616
1328041,424
1328345,1310
1328393,392
1328393,516
1328395,1251
1328412,1240
1328412,1243
1328412,1251
1328422,433
1328477,1121
1328618,143
1328618,447
1328618,1318
1328619,441
1328619,1317
1328640,131
1328640,1310
1328647,405
1328647,407
1328729,3
1328735,409
1328735,444
1328735,1136
1328976,1255
1328976,1268
1329017,120
1329017,433
1329051,412
1329051,441
1329051,444
1329051,1139
1329110,713
1329110,765
1329147,1121
1329198,394
1329205,1188
1329287,389
1329494,60
1329515,505
1329554,409
1329554,1223
1329556,146
1329556,426
1329556,1252
1329562,1251
1329562,1314
1329578,430
1329591,446
1329627,521
1329627,1142
1329628,519
1329628,600
1329665,1249
1329665,1251
1329675,435
1329675,616
1329963,424
1330064,433
1330064,1223
1330064,1226
1330113,1251
1330136,1121
1330170,16
1330170,43
1330170,53
1330175,140
1330240,1222
1330265,1121
1330265,1243
1330292,150
1330292,412
1330313,1121
1330524,433
1330524,1133
1330524,1223
1330525,409
1330525,412
1330568,125
1330568,433
1330595,707
1330596,1251
1330637,1222
1330850,149
1330850,426
1330850,1249
1330920,533
1330920,1217
1330920,1306
1330922,426
1330964,3
1330995,1165
1330995,1169
1330998,13
1330998,43
1330998,405
1331023,409
1331023,1326
1331025,1240
1331025,1242
1331025,1251
1331031,127
1331031,134
1331034,127
1331034,134
1331068,149
1331068,426
1331068,1240
1331068,1242
1331070,120
1331070,125
1331071,125
1331071,127
1331072,1223
1331075,127
1331075,433
1331081,433
1331089,150
1331105,137
1331105,146
1331105,149
1331300,433
1331343,1314
1331468,426
1331543,149
1331543,533
1331547,125
1331547,127
1331547,433
1331554,551
1331554,600
1331573,433
1331575,433
1331577,430
1331577,433
1331577,527
1331577,1217
1331580,149
1331580,426
1331580,531
1331583,1121
1331671,16
1331671,43
1331757,127
1331757,433
1331864,76
1331864,615
1331982,599
1331982,1142
1332231,433
1332231,1217
1332267,149
1332267,426
1332267,433
1332287,412
1332288,518
1332293,446
1332293,447
1332293,1219
1332296,446
1332296,447
1332296,1219
1332303,1218
1332306,1219
1332312,446
1332312,447
1332312,1219
1332313,446
1332313,447
1332313,1219
1332321,446
1332321,1219
1332373,424
1332377,433
1332389,616
1332389,1182
1332493,465
1332548,464
1332548,471
1332694,430
1332694,433
1332855,551
1332855,600
1332856,516
1332856,600
1332905,424
1332905,433
1332905,1237
1332922,1121
1332929,125
1332929,424
1332938,1251
1332939,1251
1333065,430
1333071,497
1333071,1232
1333258,134
1333258,1311
1333275,134
1333275,1311
1333298,409
1333298,1125
1333299,1125
1333299,1223
1333304,1236
1333304,1251
1333304,1314
1333304,1330
1333324,1249
1333324,1251
1333362,143
1333362,146
1333367,143
1333367,146
1333369,143
1333369,146
1333370,143
1333370,146
1333445,441
1333601,1256
1333813,409
1333813,1217
1333813,1326
1334024,16
1334024,74
1334076,405
1334076,1143
1334076,1203
1334123,1219
1334588,145
1334597,149
1334597,426
1334599,395
1334615,127
1334615,130
1334615,443
1334644,1251
1334655,505
1334749,137
1334749,141
1334749,146
1334750,391
1334762,143
1334762,146
1334764,146
1334767,473
1334767,1255
1334777,1136
1334777,1139
1334779,1251
1334871,1251
1334877,433
1334877,1217
1334911,1217
1334915,140
1334920,430
1334920,433
1334920,527
1334920,533
1334920,1217
1334921,430
1334921,433
1334981,1241
1334985,1243
1334985,1251
1335023,1251
1335023,1254
1335024,1249
1335024,1251
1335147,102
1335147,1142
1335147,1147
1335436,424
1335742,518
1335834,120
1335834,412
1335834,424
1335857,1136
1335857,1218
1336057,547
1336057,600
1336292,1249
1336292,1251
1336304,1251
1336304,1254
1336324,465
1336324,468
1336332,120
1336332,1228
1336332,1314
1336355,120
1336376,416
1336376,1129
1336574,149
1336574,433
1336574,1217
1336923,412
1336924,412
1336942,503
1336942,507
1336943,1121
1336947,412
1336948,433
1336948,1217
1337033,1233
1337099,141
1337395,392
1337458,1142
1337477,389
1337500,1165
1337500,1173
1337573,551
1337573,642
1337693,412
1337693,1133
1337705,129
1337784,16
1337784,43
1337795,137
1337795,141
1337991,533
1337991,1306
1337999,149
1337999,426
1337999,433
1337999,1243
1338001,149
1338001,533
1338001,1306
1338004,430
1338004,433
1338004,529
1338032,609
1338046,1248
1338046,1251
1338048,765
1338052,424
1338067,1136
1338079,120
1338079,1314
1338083,127
1338083,134
1338112,120
1338129,125
1338129,149
1338129,433
1338129,1224
1338139,1251
1338142,1231
1338143,1248
1338143,1251
1338147,1121
1338147,1220
1338152,446
1338152,447
1338172,137
1338172,146
1338180,430
1338180,527
1338265,1142
1338267,433
1338416,433
1338416,1217
1338426,1142
1338426,1144
1338431,533
1338431,1222
1338432,396
1338432,547
1338435,13
1338435,433
1338436,13
1338436,459
1338436,479
1338436,1125
1338450,1249
1338450,1251
1338452,1251
1338453,405
1338453,433
1338453,468
1338454,424
1338454,1235
1338515,1249
1338515,1251
1338638,505
1338638,1255
1338733,602
1338733,609
1338745,1143
1338792,602
1338792,1142
1338877,1268
1338898,602
1339020,433
1339020,1218
1339115,616
1339115,706
1339122,516
1339122,521
1339122,547
1339122,600
1339125,468
1339133,389
1339146,1251
1339176,430
1339176,433
1339176,527
1339176,533
1339176,1217
1339191,1311
1339278,43
1339374,412
1339374,424
1339374,1235
1339397,104
1339430,1121
1339450,468
1339450,479
1339452,1268
1339609,1251
1339614,409
1339614,430
1339614,444
1339660,426
1339693,1121
1339705,441
1339705,446
1339759,412
1339790,1248
1339790,1251
1339793,426
1339793,433
1339825,1226
1339933,465
1339933,479
1340044,1121
1340104,146
1340104,433
1340113,146
1340113,150
1340129,1140
1340129,1147
1340131,79
1340131,498
1340154,1224
1340154,1251
1340180,141
1340180,146
1340180,433
1340186,430
1340186,527
1340186,533
1340301,128
1340363,125
1340363,127
1340363,134
1340374,433
1340374,1217
1340384,1222
1340385,130
1340385,433
1340386,130
1340386,433
1340393,426
1340393,1247
1340393,1249
1340403,392
1340403,1190
1340407,1222
1340483,1251
1340484,1251
1340544,600
1340544,713
1340662,412
1340698,149
1340698,426
1340740,1121
1340764,149
1340764,424
1340766,465
1340997,137
1340997,150
1341064,547
1341064,1144
1341085,149
1341085,433
1341096,1123
1341096,1125
1341096,1222
1341114,1249
1341114,1251
1341184,1223
1341202,137
1341202,141
1341202,146
1341600,433
1341600,1136
1341638,1217
1341640,1249
1341660,1249
1341660,1251
1341662,1240
1341662,1251
1341669,1121
1341669,1223
1341677,503
1341677,739
1341761,1251
1341766,1138
1341809,479
1341809,1143
1341845,1251
1341878,694
1341878,696
1341880,120
1341880,1232
1341880,1314
1341880,1330
1341915,150
1341915,401
1341915,1255
1341938,1228
1341938,1251
1341972,433
1341980,1249
1341980,1251
1342008,389
1342017,1129
1342017,1316
1342026,1121
1342037,409
1342037,1223
1342077,149
1342077,426
1342077,1249
1342263,1121
1342267,1249
1342267,1251
1342345,1251
1342379,1138
1342421,713
1342429,503
1342429,737
1342429,765
1342437,396
1342437,504
1342463,1138
1342469,13
1342469,485
1342499,394
1342499,408
1342536,1248
1342536,1251
1342539,1251
1342568,412
1342665,551
1342689,424
1342689,1226
1342689,1233
1342730,1150
1342730,1165
1342735,1318
1342763,143
1342763,146
1342771,424
1342771,1235
1342774,1121
1342781,412
1342951,102
1342955,1121
1342961,424
1342961,1233
1342975,7
1342975,22
1342975,60
1343295,533
1343295,1222
1343365,1140
1343416,140
1343426,616
1343426,618
1343734,1222
1343758,137
1343758,142
1343792,140
1343792,142
1343792,146
1343843,1142
1343886,1165
1343942,1251
1343974,389
1343979,433
1343979,1121
1343979,1228
1343980,143
1343980,146
1343981,128
1343993,140
1343998,137
1343998,1222
1344002,1121
1344007,433
1344221,433
1344221,1224
1344236,1314
1344260,433
1344294,127
1344294,129
1344307,1121
1344322,1121
1344333,1363
1344336,1228
1344336,1251
1344342,424
1344342,1235
1344356,146
1344356,150
1344381,149
1344416,1142
1344591,140
1344591,617
1344707,435
1344707,1129
1344713,1241
1344713,1251
1344732,446
1344733,127
1344733,133
1344776,433
1344811,389
1344922,149
1344922,1217
1344922,1222
1344937,600
1344937,618
1344939,599
1344993,1251
1344994,412
1345009,149
1345009,433
1345009,1237
1345195,143
1345510,1236
1345510,1241
1345510,1251
1345544,149
1345544,426
1345544,1248
1345548,1251
1345704,433
1345705,395
1345743,149
1345743,426
1345747,412
1345747,441
1345755,146
1345763,412
1345763,441
1345763,444
1346174,1127
1346174,1142
1346174,1259
1346175,1142
1346221,1
1346221,43
1346221,78
1346221,405
1346221,479
1346226,395
1346232,713
1346236,18
1346236,60
1346309,463
1346309,464
1346781,1251
1346850,1251
1346867,546
1346882,433
1346882,529
1346882,1326
1346897,1121
1346897,1240
1346898,1121
1346898,1240
1347406,433
1347407,551
1347415,149
1347415,433
1347418,441
1347419,412
1347419,1125
1347423,1217
1347446,146
1347446,148
1347453,434
1347453,446
1347454,144
1347454,150
1347458,1142
1347532,127
1347532,130
1347739,389
1347940,1142
1347974,1243
1347974,1251
1348081,1244
1348081,1249
1348175,137
1348175,146
1348179,60
1348179,691
1348390,43
1348390,483
1348423,433
1348423,533
1348440,1249
1348440,1251
1348442,433
1348485,146
1348485,149
1348485,426
1348485,433
1348485,1242
1348544,125
1348544,127
1348620,127
1348620,134
1348693,125
1348693,127
1348693,133
1348807,430
1348807,433
1348832,149
1348882,146
1348882,150
1348954,137
1348954,146
1349074,43
1349074,459
1349074,479
1349147,433
1349147,1142
1349288,409
1349288,444
1349303,521
1349315,500
1349315,504
1349325,49
1349325,771
1349325,1147
1350058,1142
1350058,1144
1350173,140
1350196,140
1350256,433
1350256,1218
1350263,1249
1350263,1251
1350265,1222
1350266,1139
1350266,1231
1350267,149
1350267,1124
1350278,125
1350278,127
1350278,433
1350281,1142
1350287,407
1350292,1248
1350292,1251
1350304,521
1350323,713
1350354,18
1350354,43
1350395,409
1350395,1223
1350425,1217
1350430,149
1350430,426
1350430,433
1350483,444
1350483,1284
1350483,1326
1350519,149
1350519,426
1350519,433
1350523,149
1350523,426
1350692,433
1350693,390
1350693,433
1350723,146
1350723,426
1350723,1248
1350766,1142
1350766,1150
1350831,1142
1350831,1144
1350953,433
1350953,1223
1351016,1217
1351360,142
1351759,142
1351759,1217
1351759,1318
1352152,1240
1352152,1244
1352152,1249
1352356,692
1352356,714
1352382,699
1352382,739
1352396,1121
1352401,1121
1352512,467
1352629,1144
1352629,1147
1352952,407
1352954,13
1352954,405
1352954,479
1352957,468
1352958,38
1352960,43
1352960,405
1352962,1249
1352962,1251
1352964,120
1352964,1314
1353105,412
1353105,444
1353105,1130
1353189,409
1353337,149
1353337,426
1353359,137
1353359,1318
1353425,426
1353425,1242
1353512,125
1353512,431
1353512,433
1353512,1224
1353581,433
1353581,1223
1353597,149
1353597,426
1353597,433
1353600,149
1353600,1224
1353600,1243
1353693,1121
1353806,600
1353806,616
1354044,1228
1354044,1251
1354058,127
1354058,433
1354111,1251
1354111,1252
1354165,127
1354165,134
1354173,430
1354173,533
1354188,1251
1354188,1254
1354194,433
1354197,125
1354197,126
1354197,433
1354197,1223
1354257,1121
1354282,140
1354282,523
1354368,1223
1354368,1226
1354448,412
1354448,423
1354549,409
1354549,533
1354549,1280
1354670,430
1354670,533
1354767,1133
1354878,43
1354903,1142
1354963,389
1354965,405
1354965,1255
1354965,1272
1354988,409
1354988,527
1354988,1136
1354988,1219
1355072,409
1355072,444
1355115,412
1355115,434
1355185,525
1355236,430
1355236,529
1355296,1217
1355335,468
1355335,479
1355402,143
1355402,146
1355402,150
1355518,1314
1355535,1223
1355535,1229
1355557,412
1355557,1125
1355783,150
1355861,1223
1355937,1249
1355937,1251
1356097,1222
1356106,433
1356116,479
1356116,486
1356117,732
1356117,739
1356118,704
1356118,706
1356121,1142
1356121,1144
1356124,516
1356124,519
1356129,433
1356129,1217
1356145,1142
1356155,1272
1356193,149
1356193,1217
1356193,1224
1356195,1121
1356242,1249
1356255,1251
1356398,1141
1356398,1142
1356482,424
1356482,1235
1356484,120
1356484,424
1356484,433
1356489,424
1356489,1233
1356489,1235
1356595,519
1356595,615
1356595,1147
1356636,433
1356636,1327
1356639,433
1356639,1217
1356641,412
1356641,441
1356644,433
1356648,127
1356648,134
1356650,1218
1356651,409
1356651,1326
1356652,120
1356652,424
1356687,516
1356828,426
1356949,426
1357236,1228
1357236,1314
1357329,1276
1357365,426
1357365,1228
1357383,142
1357383,1318
1357388,412
1357388,1280
1357403,433
1357403,516
1357403,1217
1357405,726
1357407,1248
1357407,1249
1357410,140
1357413,1236
1357413,1251
1357417,412
1357417,441
1357427,1142
1357430,430
1357430,533
1357482,143
1357482,146
1357735,405
1357735,468
1357735,479
1357921,1255
1357921,1257
1357949,146
1357949,150
1358036,127
1358036,130
1358037,127
1358037,130
1358118,150
1358118,1251
1358140,430
1358183,547
1358183,602
1358183,609
1358350,1142
1358441,1255
1358441,1268
1358442,465
1358442,479
1358504,1222
1358527,142
1358527,426
1358594,1235
1358635,140
1358635,389
1358636,516
1358638,1121
1358639,1121
1358650,765
1358650,784
1358661,1249
1358661,1251
1358695,424
1358695,1226
1359147,1249
1359156,1243
1359156,1251
1359260,137
1359260,149
1359260,1124
1359287,143
1359287,433
1359389,141
1359389,446
1359389,1318
1359587,1121
1359597,1229
1359597,1314
1359606,1249
1359606,1251
1359653,150
1359653,1240
1359653,1251
1359855,1217
1359864,549
1359864,1218
1359865,465
1360011,43
1360011,49
1360011,53
1360011,65
1360231,433
1360231,1217
1360244,433
1360244,1130
1360428,146
1360655,426
1360655,433
1360718,127
1360718,130
1360718,444
1360809,149
1360809,430
1360809,433
1360853,1249
1360858,433
1360890,611
1360923,1268
1360925,1228
1360925,1251
1360925,1330
1361060,141
1361060,146
1361060,412
1361060,443
1361273,125
1361273,127
1361273,133
1361361,433
1361607,1257
1361692,148
1361692,1318
1361968,498
1361968,499
1362022,1143
1362074,409
1362121,516
1362121,600
1362121,1144
1362133,616
1362133,618
1362158,1251
1362318,120
1362318,424
1362324,405
1362324,485
1362338,1222
1362476,537
1362670,150
1362691,449
1362785,412
1362837,146
1362837,426
1363083,1121
1363172,1142
1363172,1165
1363237,127
1363237,134
1363389,1136
1363393,1142
1363662,1150
1363662,1165
1363783,433
1363937,1121
1363937,1243
1363971,400
1363971,479
1363971,701
1363973,694
1363973,704
1364063,459
1364081,1121
1364144,535
1364144,695
1364206,142
1364206,146
1364208,430
1364208,433
1364209,430
1364209,533
1364210,127
1364210,134
1364216,430
1364216,533
1364217,430
1364217,1280
1364221,430
1364221,433
1364221,527
1364221,1217
1364242,43
1364242,405
1364242,479
1364244,547
1364244,600
1364246,1222
1364247,430
1364247,529
1364252,1223
1364255,424
1364255,1233
1364256,1251
1364261,468
1364261,475
1364261,479
1364263,16
1364275,137
1364275,141
1364275,144
1364275,447
1364313,1251
1364446,16
1364716,1249
1364718,424
1364733,1121
1364736,1121
1364763,426
1364831,412
1365000,127
1365000,129
1365219,125
1365219,127
1365219,136
1365228,402
1365398,707
1365525,430
1365525,534
1365609,426
1365609,433
1365725,433
1365726,412
1365726,426
1365776,531
1365776,1239
1365778,1251
1365805,1251
1365811,713
1365836,150
1365836,1319
1365846,433
1365860,120
1365931,412
1365931,1130
1365961,433
1365964,79
1366266,1235
1366266,1314
1366562,409
1366562,444
1366575,149
1366575,1243
1366581,125
1366581,134
1366581,433
1366582,433
1366582,1326
1366583,127
1366583,133
1366583,134
1366583,433
1366588,125
1366620,1217
1366642,150
1366642,445
1366718,1188
1366723,22
1366723,60
1366828,441
1366828,443
1366828,446
1366989,597
1366989,600
1367137,16
1367363,142
1367363,1240
1367376,433
1367416,446
1367452,137
1367452,141
1367452,146
1367561,1251
1367596,468
1367596,479
1367817,412
1367817,434
1367817,441
1367927,412
1367927,441
1367927,444
1368044,609
1368044,1147
1368094,430
1368094,533
1368131,424
1368131,433
1368220,1222
1368220,1235
1368220,1237
1368233,424
1368233,433
1368233,1235
1368403,1138
1368657,146
1368657,150
1368657,412
1368707,1121
1368707,1225
1368745,149
1368745,426
1368745,431
1368745,433
1368925,1241
1368925,1251
1368925,1330
1368942,142
1368942,1251
1369083,430
1369083,533
1369123,407
1369123,502
1369238,464
1369238,466
1369244,738
1369478,412
1369478,432
1369478,1280
1369558,426
1369558,1242
1369755,394
1369799,412
1369799,1280
1369821,1142
1369843,1222
1369858,412
1369858,441
1369858,444
1369885,424
1369885,1239
1369935,426
1370163,128
1370163,1311
1370248,129
1370248,1244
1370248,1251
1370272,1248
1370272,1251
1370287,142
1370287,149
1370387,412
1370387,1130
1370661,1121
1370663,1121
1370958,1217
1371325,1189
1371379,125
1371379,1224
1371435,126
1371544,430
1371544,1217
